PCA_00_bio,PCA_01_bio,PCA_02_bio,PCA_03_bio,PCA_04_bio,snip_id,embryo_id,experiment_date,temperature,short_pert_name,predicted_stage_hpf,surface_area_um,source,timepoint
1.9809322376726006,0.26199872717405986,-1.2713254623328996,0.00042950572410676094,0.09006766643314539,20240813_24hpf_F03_e00_t0000,20240813_24hpf_F03_e00,20240813_24hpf,25.0,wt_ab,24.095243185763888,571400.752182877,20240813,24.0
-1.3951133274607552,1.957291151136954,-0.11959546457790372,-0.24126120710426455,0.297861790907358,20240813_24hpf_F04_e00_t0000,20240813_24hpf_F04_e00,20240813_24hpf,28.5,wt_ab,24.09247517361111,685495.7585928238,20240813,24.0
-1.5446695532195491,1.495610973657205,0.06668142246931784,0.21288565660245967,0.10211841679658835,20240813_24hpf_F05_e00_t0000,20240813_24hpf_F05_e00,20240813_24hpf,32.0,wt_ab,24.089721375868056,805260.8008182748,20240813,24.0
-0.6663926845347388,1.963422952003413,-0.29097812763791997,-0.5857374393999971,0.663133837385676,20240813_24hpf_F07_e00_t0000,20240813_24hpf_F07_e00,20240813_24hpf,35.0,wt_ab,24.084126714409724,812550.8468667805,20240813,24.0
1.619723837346558,-0.5103673743790021,-1.200351505199282,1.7756337268383693,0.550325322471357,20240813_24hpf_G02_e00_t0000,20240813_24hpf_G02_e00,20240813_24hpf,19.0,wt_ab,24.10085562065972,530206.2062579875,20240813,24.0
1.730677936302973,0.3150779298965155,-1.584579910443893,0.23989077011809123,0.02148228750573526,20240813_24hpf_G03_e00_t0000,20240813_24hpf_G03_e00,20240813_24hpf,25.0,wt_ab,24.103636067708333,574987.9176988084,20240813,24.0
-0.9245502917553069,2.1771488623045685,-0.20714638463111848,-0.522008228521511,0.16277521319263474,20240813_24hpf_G04_e00_t0000,20240813_24hpf_G04_e00,20240813_24hpf,28.5,wt_ab,24.1064236328125,773902.031308036,20240813,24.0
-1.6753020229399571,1.4414018050046775,0.03046101588458184,0.1841026397860274,0.21788102717887464,20240813_24hpf_G05_e00_t0000,20240813_24hpf_G05_e00,20240813_24hpf,32.0,wt_ab,24.10928947482639,756776.2088448796,20240813,24.0
-1.546565153741987,1.4764365876425662,-0.07065926972662201,0.1710303637046969,0.1361723356826627,20240813_24hpf_G06_e00_t0000,20240813_24hpf_G06_e00,20240813_24hpf,33.5,wt_ab,24.11210904947917,923984.4078939394,20240813,24.0
-0.36664931297923853,2.0855990954252546,0.1459100548207851,-0.09681612933354938,-0.05948339632571688,20240813_24hpf_G07_e00_t0000,20240813_24hpf_G07_e00,20240813_24hpf,35.0,wt_ab,24.11493752170139,1004869.20452736,20240813,24.0
1.857689933742908,-0.3559655801291452,-0.9052486230880588,1.422860840145878,-0.0364390641451772,20240813_24hpf_H02_e00_t0000,20240813_24hpf_H02_e00,20240813_24hpf,19.0,wt_ab,24.13177521701389,461587.2013887194,20240813,24.0
1.9547428155163726,0.33559016076680703,-1.262629282876782,-0.02658981019061554,0.06919380015025367,20240813_24hpf_H03_e00_t0000,20240813_24hpf_H03_e00,20240813_24hpf,25.0,wt_ab,24.128989453125,614678.1684073396,20240813,24.0
