experiment_id,path,present,readable,row_count,schema_id,columns_json,error
20250305,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250305/snip_qc/20250305_snip_qc.parquet,False,False,,,[],
20250415,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250415/snip_qc/20250415_snip_qc.parquet,False,False,,,[],
20250416,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250416/snip_qc/20250416_snip_qc.parquet,False,False,,,[],
20250425,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250425/snip_qc/20250425_snip_qc.parquet,False,False,,,[],
20250501,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250501/snip_qc/20250501_snip_qc.parquet,True,True,24718.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250512,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250512/snip_qc/20250512_snip_qc.parquet,True,True,24569.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250515_part2,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250515_part2/snip_qc/20250515_part2_snip_qc.parquet,True,True,3510.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250519,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250519/snip_qc/20250519_snip_qc.parquet,True,True,4179.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250711,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250711/snip_qc/20250711_snip_qc.parquet,True,True,19723.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20250912,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250912/snip_qc/20250912_snip_qc.parquet,True,True,15572.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20251017_part1,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251017_part1/snip_qc/20251017_part1_snip_qc.parquet,True,True,6794.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20251017_part2,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251017_part2/snip_qc/20251017_part2_snip_qc.parquet,True,True,7559.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20251020,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251020/snip_qc/20251020_snip_qc.parquet,True,True,5216.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20251104,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251104/snip_qc/20251104_snip_qc.parquet,False,False,,,[],
20251106,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251106/snip_qc/20251106_snip_qc.parquet,False,False,,,[],
20251112,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251112/snip_qc/20251112_snip_qc.parquet,True,True,6991.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20251113,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251113/snip_qc/20251113_snip_qc.parquet,False,False,,,[],
20251119,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251119/snip_qc/20251119_snip_qc.parquet,True,True,10440.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20251121,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251121/snip_qc/20251121_snip_qc.parquet,True,True,20857.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20251125,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251125/snip_qc/20251125_snip_qc.parquet,True,True,21934.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20251205,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251205/snip_qc/20251205_snip_qc.parquet,True,True,12291.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20251207_pbx,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251207_pbx/snip_qc/20251207_pbx_snip_qc.parquet,True,True,14760.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20251212,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251212/snip_qc/20251212_snip_qc.parquet,True,True,11437.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260122,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260122/snip_qc/20260122_snip_qc.parquet,True,True,20098.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260202,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260202/snip_qc/20260202_snip_qc.parquet,True,True,16943.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260206,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260206/snip_qc/20260206_snip_qc.parquet,True,True,14700.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260208,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260208/snip_qc/20260208_snip_qc.parquet,True,True,31680.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260210,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260210/snip_qc/20260210_snip_qc.parquet,True,True,15892.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260213,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260213/snip_qc/20260213_snip_qc.parquet,True,True,29010.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260219,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260219/snip_qc/20260219_snip_qc.parquet,True,True,31713.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260223,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260223/snip_qc/20260223_snip_qc.parquet,False,False,,,[],
20260224,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260224/snip_qc/20260224_snip_qc.parquet,False,False,,,[],
20260228,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260228/snip_qc/20260228_snip_qc.parquet,True,True,17012.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260304,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260304/snip_qc/20260304_snip_qc.parquet,True,True,37409.0,Q03,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""death_detection_qc_applicability"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260306,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260306/snip_qc/20260306_snip_qc.parquet,True,True,26979.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260319,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260319/snip_qc/20260319_snip_qc.parquet,True,True,10269.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260417_irx_pilot,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260417_irx_pilot/snip_qc/20260417_irx_pilot_snip_qc.parquet,True,True,4968.0,Q02,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""use_snip"", ""qc_fail_reasons""]",
20260418_irx_pilot,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260418_irx_pilot/snip_qc/20260418_irx_pilot_snip_qc.parquet,True,True,15251.0,Q02,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""use_snip"", ""qc_fail_reasons""]",
20260724_hotfish_24hpf_plate01,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260724_hotfish_24hpf_plate01/snip_qc/20260724_hotfish_24hpf_plate01_snip_qc.parquet,True,True,102.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260724_hotfish_24hpf_plate02,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260724_hotfish_24hpf_plate02/snip_qc/20260724_hotfish_24hpf_plate02_snip_qc.parquet,False,False,,,[],
20260724_hotfish_30hpf_plate01,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260724_hotfish_30hpf_plate01/snip_qc/20260724_hotfish_30hpf_plate01_snip_qc.parquet,True,True,98.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260724_hotfish_30hpf_plate02,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260724_hotfish_30hpf_plate02/snip_qc/20260724_hotfish_30hpf_plate02_snip_qc.parquet,False,False,,,[],
20260724_hotfish_36hpf_plate01,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260724_hotfish_36hpf_plate01/snip_qc/20260724_hotfish_36hpf_plate01_snip_qc.parquet,True,True,101.0,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",
20260724_hotfish_36hpf_plate02,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260724_hotfish_36hpf_plate02/snip_qc/20260724_hotfish_36hpf_plate02_snip_qc.parquet,False,False,,,[],
