variance_ratio,null_ratio_mean,null_ratio_p95,p_variance,boot_angle_median,boot_angle_p95,gap_to_pc2,contrast,axis,target,temperature,timepoint,n_embryos,random_angle_median,angle_to_lda,loo_auc,q_auc,usable,separation,log_sd_ratio,axis_significant,axis_stable
0.8283371914328537,0.7590630164483599,0.7770836871403799,0.0004997501249375312,5.675849026710063,24.83373854186342,7.997754421761191,"wfs1a,wfs1b vs ctrl | 28C | 30hpf",pooled_pc1,"wfs1a,wfs1b",28.0,30.0,24,69.45010570102967,63.32167876804971,0.8611111111111112,0.0071928071928071,True,1.6622866236707716,0.9870227357578828,True,True
0.8867519747710513,0.8250129367640395,0.846859599077989,0.0004997501249375312,5.325936110989041,27.23449410742175,13.508493369332088,"wfs1a,wfs1b vs ctrl | 28C | 30hpf",within_pc1,"wfs1a,wfs1b",28.0,30.0,12,69.45010570102967,67.64624703607335,0.8611111111111112,0.0071928071928071,True,1.6622866236707716,0.9870227357578828,True,True
0.6175834403999181,0.3856237062354095,0.46071090281965527,0.0004997501249375312,14.2566796085663,53.809323863932995,2.315286966716591,atf6 vs ctrl | 28C | 36hpf,pooled_pc1,atf6,28.0,36.0,21,69.45010570102967,84.4075265321471,0.4818181818181818,0.6635944700460829,False,0.9073727273252882,0.5570840345012327,True,True
0.6680008269616294,0.4528998994312158,0.5616033713386949,0.001999000499750125,11.610882348484886,67.69713523583638,2.958596177384486,atf6 vs ctrl | 28C | 36hpf,within_pc1,atf6,28.0,36.0,10,69.45010570102967,81.01617464670191,0.4818181818181818,0.6635944700460829,False,0.9073727273252882,0.5570840345012327,True,True
0.8292541605413073,0.7014436870078662,0.7287969625691095,0.0004997501249375312,6.606706257479649,16.461956894904805,7.831049763824182,ctcf vs ctrl | 28C | 36hpf,pooled_pc1,ctcf,28.0,36.0,23,69.45010570102967,55.972101337002556,0.8484848484848485,0.0163472890745618,True,1.8458456972689403,1.3151955906062371,True,True
0.8008586151165212,0.7275430107649962,0.7730820235440213,0.0079960019990005,8.503892988249303,19.313334197102506,6.151111697832853,ctcf vs ctrl | 28C | 36hpf,within_pc1,ctcf,28.0,36.0,12,69.45010570102967,60.60878593214829,0.8484848484848485,0.0163472890745618,True,1.8458456972689403,1.3151955906062371,True,True
0.7312594552837852,0.5426547471598208,0.5911032573930257,0.0004997501249375312,9.367153458298505,43.45706111420728,3.5018801571748477,"wfs1a,wfs1b vs ctrl | 28C | 36hpf",pooled_pc1,"wfs1a,wfs1b",28.0,36.0,23,69.45010570102967,61.196743763117894,0.8106060606060606,0.0359640359640359,True,1.596323989191815,0.8127832092183185,True,True
0.7833680481905461,0.6335161348138367,0.6965771271523796,0.0009995002498750624,9.696777465044832,40.8782719367587,4.787646848185798,"wfs1a,wfs1b vs ctrl | 28C | 36hpf",within_pc1,"wfs1a,wfs1b",28.0,36.0,12,69.45010570102967,68.8585597370676,0.8106060606060606,0.0359640359640359,True,1.596323989191815,0.8127832092183185,True,True
0.6310091883109864,0.5230721311859785,0.5711442037294887,0.001999000499750125,8.433776547822248,39.51212889396524,2.789580392410313,atf6 vs ctrl | 34C | 24hpf,pooled_pc1,atf6,34.0,24.0,24,69.45010570102967,40.25265356271923,0.7430555555555556,0.109784951890215,False,1.4818414045561648,0.5600185345992845,True,True
0.7754414213143941,0.667401867415216,0.7233380401545526,0.005497251374312844,9.289572641378175,24.559262439540547,6.43964049994116,atf6 vs ctrl | 34C | 24hpf,within_pc1,atf6,34.0,24.0,12,69.45010570102967,47.861424220957886,0.7430555555555556,0.109784951890215,False,1.4818414045561648,0.5600185345992845,True,True
0.6497788201223305,0.5219476844573254,0.5680471572447322,0.0004997501249375312,14.005696244889311,35.65159313502341,4.153481398836398,ctcf vs ctrl | 34C | 24hpf,pooled_pc1,ctcf,34.0,24.0,24,69.45010570102967,48.03385556419271,0.8958333333333334,0.0079920079920079,True,1.6259208036084072,1.1476127043315016,True,True
0.6774956944824684,0.5391675707820676,0.6129183532238359,0.0024987506246876563,15.870078162712275,35.7765617589096,3.9611128785745127,ctcf vs ctrl | 34C | 24hpf,within_pc1,ctcf,34.0,24.0,12,69.45010570102967,54.35510601629612,0.8958333333333334,0.0079920079920079,True,1.6259208036084072,1.1476127043315016,True,True
0.6582912644836835,0.6426100959982959,0.6706226870176882,0.1424287856071964,8.191973044478397,35.5094919879243,3.5761959332077007,"wfs1a,wfs1b vs ctrl | 34C | 24hpf",pooled_pc1,"wfs1a,wfs1b",34.0,24.0,24,69.45010570102967,24.528265349170898,0.8958333333333334,0.0071928071928071,True,2.139687150966968,1.089678963225006,False,True
0.6414932675243674,0.6346335656021221,0.689506722023661,0.3448275862068966,12.390133780489672,77.39958046447667,2.723266234441942,"wfs1a,wfs1b vs ctrl | 34C | 24hpf",within_pc1,"wfs1a,wfs1b",34.0,24.0,12,69.45010570102967,32.95715937424111,0.8958333333333334,0.0071928071928071,True,2.139687150966968,1.089678963225006,False,False
0.7814139214445657,0.3908886584845445,0.4984421153748412,0.0004997501249375312,5.968699678768372,46.956624931451636,4.645838271436371,atf6 vs ctrl | 34C | 30hpf,pooled_pc1,atf6,34.0,30.0,24,69.45010570102967,68.61872282652152,0.0208333333333333,0.996003996003996,False,0.3672026935171555,1.2124135463217982,True,True
0.8286049775128917,0.44336449887978074,0.6010879303008265,0.0004997501249375312,5.3951249685065115,56.96270920068258,5.658414261710778,atf6 vs ctrl | 34C | 30hpf,within_pc1,atf6,34.0,30.0,12,69.45010570102967,65.73361400957023,0.0208333333333333,0.996003996003996,False,0.3672026935171555,1.2124135463217982,True,True
0.826176414734044,0.5910996919008842,0.623835191019468,0.0004997501249375312,5.997178612471436,13.315451909823102,8.339467481325741,ctcf vs ctrl | 34C | 30hpf,pooled_pc1,ctcf,34.0,30.0,24,69.45010570102967,62.870243950991274,0.8888888888888888,0.0079920079920079,True,2.353569034799857,0.3282430973772106,True,True
0.8540090113381037,0.6909998915051576,0.7421517895326022,0.0004997501249375312,7.306179643654636,15.238925057082476,10.526207561529576,ctcf vs ctrl | 34C | 30hpf,within_pc1,ctcf,34.0,30.0,12,69.45010570102967,71.7242447518898,0.8888888888888888,0.0079920079920079,True,2.353569034799857,0.3282430973772106,True,True
