"contrast","arm","cell_type","logFC","logCPM","F","p_value","q_value","score_z"
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","glial cell, optic stalk",0.162528896068384,13.1164318023763,2.18916240844843,0.139368938060928,0.238088602520751,1.587019854693
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","glutamatergic neuron, forebrain",-0.375359462154297,13.331396715472,9.54497807714708,0.0020726325765088,0.00772526687607825,-2.25415505255477
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","hatching gland cell, hatching gland",0.519562524888851,13.070455046558,18.6191266110177,1.79087498006122e-05,0.000104894105975014,3.06731231734482
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","mesenchymal cell, median fin fold",0.12039502076767,12.8477599008079,0.967996421894349,0.325470575112742,0.444809785987414,0.625231870093307
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","mesenchymal cell, periocular mesenchyme",-0.560735267361723,12.8490673835681,13.5288815344405,0.000250243495570202,0.00113999814648647,-2.19458048294519
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","mesenchymal cell, pharyngeal arch",0.0368713247332361,14.4048671143164,0.260078397096914,0.610203532844311,0.714809852760479,0.441036058325717
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","mesenchymal cell, sclerotome",0.0810716935706221,13.0108897026248,0.524531751223316,0.469121520095052,0.601061947621785,0.842779013704703
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","mesenchymal cell, ventral mesenchyme (rhag+)",0.199785408528663,13.7371737732854,5.27391160791214,0.0218986286547336,0.0528143396967105,1.85861265733769
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","mesodermal cell, craniocervical region",-0.0478370441984233,13.4043742495983,0.180339259421367,0.671193247294815,0.743754679434795,-0.257050822185748
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","mesodermal cell, pharyngeal arch (tcf21+)",0.354536731629202,12.7539675338139,9.00692370734668,0.00277111166660973,0.00946796486091659,2.25138224054265
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","mesodermal cell, somite",0.0779267488945004,14.1398293696578,1.0721112519893,0.300774302015197,0.444302566149071,0.874539996675597
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","neural crest cell, trunk neural crest (delaminating)",0.180996465347566,13.4555478084347,4.37939942771736,0.0366826522713627,0.0716185115774223,2.14114506551445
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","neural progenitor cell, hindbrain",-0.0506442022271602,16.7341679429459,2.05114984634069,0.152472356106781,0.250054664015121,-1.19540797653268
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","neural progenitor cell, midbrain (ank1a+)",-0.40082184250291,14.7017362016353,21.6571575121294,3.80015563862086e-06,3.11612762366911e-05,-2.28501789975024
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","neural progenitor cell, midbrain-hindbrain boundary",0.0213529144793343,14.5062950547043,0.0954112982869178,0.757485799872925,0.817287310389209,0.327997635533489
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","neuroblast (sensu Vertebrata), diencephalon (ventral)",-0.15749580737825,12.663670257535,1.46020488688758,0.227245879198231,0.358349271043364,-1.11794862513149
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","neuroblast (sensu Vertebrata), hindbrain",-0.417323301209629,13.2119215256028,10.1382195574142,0.00150709350367664,0.00617908336507421,-2.15688658878394
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","neuroblast (sensu Vertebrata), midbrain",-0.664265131794942,13.2450464723064,18.9647376449348,1.50015275995989e-05,0.000102510438597259,-2.30870327118903
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","neuroblast (sensu Vertebrata), spinal cord",-0.696160001473703,15.4140163457591,32.3767071604754,1.76747213127844e-08,3.62331786912081e-07,-3.41169439575303
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","neuromast mantle cell, lateral line",0.181529424491911,12.7511469339268,2.38903466758517,0.122574885119156,0.218503056081974,1.34638354566865
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","neuron, olfactory placode",0.0689652000631419,13.0117185203837,0.334137513373869,0.56339156994299,0.699971344474624,0.548961501744819
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","peridermal cell, periderm (24-72 hpf)",0.013190694687026,15.0240830976445,0.0179500467673662,0.893453015961755,0.939271119344409,0.0870051685916834
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","radial glial cell, diencephalon",-0.0964142772514372,13.4014302507304,0.917051819258318,0.33853251033935,0.447736545932688,-0.930448820474437
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","radial glial cell, midbrain",-0.348584277922744,14.9162794944855,21.7320463661395,3.65835029716175e-06,3.11612762366911e-05,-2.98092687410073
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","radial glial cell, spinal cord",-0.129559377454653,15.4214480686436,4.80306367517052,0.0286897543598043,0.0619094699343146,-1.89916945801237
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","radial glial cell, telencephalon",0.0369560312024301,14.1569067685087,0.233923616923425,0.628758791020038,0.716086400883932,0.428029124052731
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","retinal pigment epithelial cell, pigmented layer of retina",0.176514416298017,13.5036544840407,3.48635963163734,0.0622331266077875,0.115979917769059,1.60842165316876
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","retinal progenitor cell, retina",-0.112821701152368,15.9623848507789,4.49868464240091,0.0342204487467105,0.0701519199307566,-1.35269347557707
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","retinal progenitor cell, retina (atoh7+)",-1.19858591176099,14.306606995993,36.4512719674396,2.37038400734089e-09,9.71857443009763e-08,-2.65377225929863
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","slow muscle cell, slow muscle tissue",0.191507197616676,14.0357159025774,5.6553671368269,0.0176302600809251,0.0451775414573705,1.920424812707
"ctcf vs ctrl | 28C | 30hpf","pooled_pc1","syncytial cell, yolk sac",0.280262529246638,13.1939125494527,5.75404076751241,0.016673180123605,0.0451775414573705,1.76684937814006
"ctcf vs ctrl | 28C | 30hpf","within_pc1","ectodermal cell, otic vesicle protrusion",0.0634994862635998,12.7990448152848,0.111917734055747,0.738185115589484,0.796462887872864,0.553912527239262
"ctcf vs ctrl | 28C | 30hpf","within_pc1","endodermal cell, pharyngeal pouch",0.0978247505693171,13.9458568407047,0.50180396624216,0.479211661020068,0.632532263781287,0.938448502052138
"ctcf vs ctrl | 28C | 30hpf","within_pc1","endothelial cell, blood vessel endothelium",-0.167907595085949,12.9195420799397,0.878082823231551,0.349416761038337,0.626246470800065,-0.777806149006046
"ctcf vs ctrl | 28C | 30hpf","within_pc1","endothelial cell, lymph vessel endothelium",0.117286964111246,12.9626492436039,0.436848730491507,0.509111334262987,0.632532263781287,0.92768876609853
"ctcf vs ctrl | 28C | 30hpf","within_pc1","ependymal cell, spinal cord",0.309974787353211,13.5061361200579,2.68150402296135,0.102478775341837,0.300116413501094,1.5671927294021
"ctcf vs ctrl | 28C | 30hpf","within_pc1","epithelial cell, median fin fold (includes pectoral)",0.110892899892749,13.9196668714381,0.626657373525248,0.429156158019488,0.626246470800065,1.12866989838567
"ctcf vs ctrl | 28C | 30hpf","within_pc1","epithelial cell, pharyngeal epithelium",0.199336415722422,15.6894408465747,3.68157479734633,0.0558845433626148,0.208296934351564,2.04303314877948
"ctcf vs ctrl | 28C | 30hpf","within_pc1","fast muscle cell, fast muscle tissue",0.167831292247785,15.9912726339399,3.32165124464451,0.0692834752900058,0.236718540574187,1.04182602806327
"ctcf vs ctrl | 28C | 30hpf","within_pc1","fast muscle cell, fast muscle tissue (differentiating)",0.249542228776338,13.0232799783789,2.15331383623389,0.143220741731977,0.391470027400738,1.04994286882802
"ctcf vs ctrl | 28C | 30hpf","within_pc1","GABAergic neuron, forebrain",-0.472350825460522,13.5073341195658,5.908265910028,0.0156056037063803,0.152794048425731,-1.80778596520332
"ctcf vs ctrl | 28C | 30hpf","within_pc1","glial cell, optic stalk",0.127556013183078,13.1164318023763,0.611814423933979,0.434669755523251,0.626246470800065,1.16186597014887
"ctcf vs ctrl | 28C | 30hpf","within_pc1","glutamatergic neuron, forebrain",-0.401329122495122,13.331396715472,3.83298009462879,0.0511010545036344,0.208296934351564,-1.53933721082915
"ctcf vs ctrl | 28C | 30hpf","within_pc1","hatching gland cell, hatching gland",0.390670848858801,13.070455046558,4.80007797072795,0.0291616696498529,0.199271409273995,1.71632222111742
"ctcf vs ctrl | 28C | 30hpf","within_pc1","mesenchymal cell, median fin fold",-0.0842933805870103,12.8477599008079,0.203429272121661,0.652264991291424,0.74285735119301,-0.398325080734482
"ctcf vs ctrl | 28C | 30hpf","within_pc1","mesenchymal cell, periocular mesenchyme",-0.524941537597681,12.8490673835681,4.33573018538511,0.0380951200580304,0.203253651000568,-1.54348209647475
"ctcf vs ctrl | 28C | 30hpf","within_pc1","mesenchymal cell, pharyngeal arch",0.10971645252716,14.4048671143164,0.79627324215408,0.372864128818534,0.626246470800065,0.886679942121908
"ctcf vs ctrl | 28C | 30hpf","within_pc1","mesenchymal cell, sclerotome",0.0839733089117152,13.0108897026248,0.256989767282177,0.612536439879672,0.717542686716187,0.569056637780656
"ctcf vs ctrl | 28C | 30hpf","within_pc1","mesenchymal cell, ventral mesenchyme (rhag+)",0.180537094316283,13.7371737732854,1.54635323273647,0.214562661724877,0.463003638458945,1.08354210186994
"ctcf vs ctrl | 28C | 30hpf","within_pc1","mesodermal cell, craniocervical region",-0.253233800895801,13.4043742495983,1.78419971243651,0.182560561733117,0.440293119473988,-1.12225643022231
"ctcf vs ctrl | 28C | 30hpf","within_pc1","mesodermal cell, pharyngeal arch (tcf21+)",0.417827157511022,12.7539675338139,4.26636138381657,0.0396592489757205,0.203253651000568,1.65159932104896
"ctcf vs ctrl | 28C | 30hpf","within_pc1","mesodermal cell, somite",0.0271043334467912,14.1398293696578,0.0474282310670465,0.827735763117851,0.827735763117851,0.187546308313655
"ctcf vs ctrl | 28C | 30hpf","within_pc1","neural crest cell, trunk neural crest (delaminating)",0.103934316792882,13.4555478084347,0.48592088144476,0.486246332412893,0.632532263781287,1.77573592757412
"ctcf vs ctrl | 28C | 30hpf","within_pc1","neural progenitor cell, hindbrain",-0.0225766787181802,16.7341679429459,0.177092482554189,0.674159508139506,0.747041617127561,-0.815648988586525
"ctcf vs ctrl | 28C | 30hpf","within_pc1","neural progenitor cell, midbrain (ank1a+)",-0.286631664735214,14.7017362016353,3.87366032490843,0.0498914024529432,0.208296934351564,-1.17839070488706
"ctcf vs ctrl | 28C | 30hpf","within_pc1","neural progenitor cell, midbrain-hindbrain boundary",-0.025204865644476,14.5062950547043,0.0495060689264767,0.824063473504886,0.827735763117851,-0.290315565770329
"ctcf vs ctrl | 28C | 30hpf","within_pc1","neuroblast (sensu Vertebrata), diencephalon (ventral)",-0.132739577884731,12.663670257535,0.321801571806244,0.570915006074564,0.688456330854622,-0.536906170024855
"ctcf vs ctrl | 28C | 30hpf","within_pc1","neuroblast (sensu Vertebrata), hindbrain",-0.139385327010808,13.2119215256028,0.461578015883747,0.497366560606153,0.632532263781287,-0.663520208976726
"ctcf vs ctrl | 28C | 30hpf","within_pc1","neuroblast (sensu Vertebrata), midbrain",-0.575852962426184,13.2450464723064,5.59114779887015,0.0186334205397233,0.152794048425731,-1.39686273459535
"ctcf vs ctrl | 28C | 30hpf","within_pc1","neuroblast (sensu Vertebrata), spinal cord",-0.671174800401932,15.4140163457591,12.2875389581103,0.000519411261374717,0.0212958617163634,-2.20027988826822
"ctcf vs ctrl | 28C | 30hpf","within_pc1","neuromast mantle cell, lateral line",0.20616748885143,12.7511469339268,1.07505552904126,0.300570085086221,0.616168674426752,1.32724055746409
"ctcf vs ctrl | 28C | 30hpf","within_pc1","neuron, olfactory placode",-0.305356137640555,13.0117185203837,3.14179672657928,0.0772378518207153,0.243596301896102,-2.14701193692529
"ctcf vs ctrl | 28C | 30hpf","within_pc1","peridermal cell, periderm (24-72 hpf)",0.0459900640792181,15.0240830976445,0.0784949643173247,0.779524057635813,0.819499650335085,0.494105244387515
"ctcf vs ctrl | 28C | 30hpf","within_pc1","radial glial cell, diencephalon",-0.13551055895217,13.4014302507304,0.590043864728022,0.442954820809802,0.626246470800065,-1.10097007482111
"ctcf vs ctrl | 28C | 30hpf","within_pc1","radial glial cell, midbrain",-0.372938812291154,14.9162794944855,8.96908577532937,0.00295475348343821,0.0403816309403221,-2.32422521895399
"ctcf vs ctrl | 28C | 30hpf","within_pc1","radial glial cell, spinal cord",-0.0807191069485593,15.4214480686436,0.654258916373278,0.419180425758053,0.626246470800065,-0.944731781216781
"ctcf vs ctrl | 28C | 30hpf","within_pc1","radial glial cell, telencephalon",0.127681106255863,14.1569067685087,0.963014446617974,0.327151831337586,0.626246470800065,1.04685427150899
"ctcf vs ctrl | 28C | 30hpf","within_pc1","retinal pigment epithelial cell, pigmented layer of retina",0.232736725234721,13.5036544840407,1.8449917581116,0.17530051020902,0.440293119473988,1.18000342595195
"ctcf vs ctrl | 28C | 30hpf","within_pc1","retinal progenitor cell, retina",-0.0743671693082982,15.9623848507789,0.744127528546187,0.388972152853458,0.626246470800065,-0.539617299434512
"ctcf vs ctrl | 28C | 30hpf","within_pc1","retinal progenitor cell, retina (atoh7+)",-1.03442713696523,14.306606995993,10.7318288703439,0.00116568553657539,0.0238965534997954,-1.66266685483969
"ctcf vs ctrl | 28C | 30hpf","within_pc1","slow muscle cell, slow muscle tissue",0.17424451826824,14.0357159025774,1.68568943356521,0.195082308537083,0.444354147223356,1.0835297168616
"ctcf vs ctrl | 28C | 30hpf","within_pc1","syncytial cell, yolk sac",0.162883193525984,13.1939125494527,0.869750871100117,0.351710262189764,0.626246470800065,1.13188396662074
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","cranial motor neuron, brain (differentiating)",-0.177418451026025,11.8949408548871,1.50245029294303,0.220509465755148,0.32820013507743,-1.09574317201048
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","dopaminergic neuron, locus coeruleus",-0.165943640568843,12.9233111475654,3.16281333983255,0.0755592657849024,0.146539182128296,-1.53130792610992
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","ectodermal cell, otic vesicle protrusion",0.326295220521773,12.3891670658865,5.40893046091804,0.0201821672875159,0.0507640048941462,1.8733886450729
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","endodermal cell, intestinal bulb",0.176040248477812,12.0877708024962,1.92783196062039,0.165225904166882,0.271139945299499,1.23800143758059
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","endodermal cell, pharyngeal pouch",0.140465135128531,13.7562877014785,3.71753159449017,0.0540543766792514,0.1115961324991,1.77965974356515
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","endothelial cell, blood vessel endothelium",0.116410583994306,12.3307281442939,1.26141115926081,0.261584727820083,0.372031612899673,1.20946851941471
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","endothelial cell, lymph vessel endothelium",0.35745268157587,12.3735558466107,13.606116946599,0.000234445562949999,0.00150045160287999,2.7806865481463
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","ependymal cell, spinal cord",0.234625598331573,12.7401531635404,2.32973394402941,0.127158850913761,0.232519041670877,1.37882519802987
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","ependymoglial cell, central nervous system",-0.152224480754784,12.2027982286942,0.979403678897269,0.32252420419837,0.439181895078632,-0.794314738271216
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","ependymoglial cell, floor plate",-0.0904015740604871,12.4630572269794,0.792971636312681,0.373362451762145,0.487657079852597,-0.944160078960523
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","epidermal mucus secreting cell, pharynx",-0.0910684019518409,11.9355378887153,0.34482055408183,0.557158465603685,0.648329850884288,-0.618909173106192
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","epithelial cell, median fin fold (includes pectoral)",-0.322506118928517,13.7407112558852,5.20342007610084,0.022698372851334,0.0538035504624214,-2.15167828705796
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","epithelial cell, pharyngeal epithelium",0.0587710413608915,15.6690271087714,0.827047381792345,0.36329075440701,0.48438767254268,0.666535090850213
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","erythroid progenitor cell, blood (definitive)",-0.175809374242769,12.140717926928,0.389937402696469,0.532438292052354,0.648329850884288,-0.467161521126475
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","fast muscle cell, fast muscle tissue",0.0972021526702649,15.8513137514033,1.45898463589733,0.227304245680725,0.330624357353782,1.00609759713867
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","GABAergic neuron, forebrain",-0.161089847120247,13.8252420324538,3.78071996143917,0.0520547493251362,0.111050131893624,-1.79544244967493
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","GABAergic neuron, tegmentum (midbrain-hindbrain boundary)",-0.20119166244406,12.2569459268194,2.11682265260682,0.145922021212166,0.245763404146807,-1.40085878825217
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","glial cell, floor plate (hpgd+)",0.261169908544949,12.1769318156606,6.50208829865456,0.0108849815087066,0.0302886441981401,2.91267540728281
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","glial cell, optic stalk",0.374192747299013,12.4447124070403,12.3587046017622,0.000453527474342951,0.00228005702963861,2.6170177245334
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","glutamatergic neuron, forebrain",-0.00252504329232673,13.6073290433629,0.00121206665074533,0.972232630586452,0.972232630586452,0.0547086527436974
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","glutamatergic neuron, hindbrain (anterior)",-0.63953274015687,12.3852507711003,10.5556685985687,0.00118696570124927,0.00542612891999667,-2.37262573606111
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","glutamatergic neuron, spinal cord",-0.279469500487604,12.5346736091722,5.37108082590328,0.0206228769882469,0.0507640048941462,-1.82467439150157
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","glutamatergic neuron, telencephalon (proximal to olfactory bulb)",0.143983306703897,12.3151093428002,1.70771417096922,0.191505767258444,0.291818312012867,1.40392109531793
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","hatching gland cell, hatching gland",0.471143937747218,12.5619338776367,12.3192030184901,0.000463136584145342,0.00228005702963861,2.997879313686
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","inhibitory interneuron, spinal cord",-0.0138446848233304,13.0038026961519,0.0223312570856919,0.881231659974673,0.909658487715792,0.00439207180746716
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","inhibitory interneuron, spinal cord (dI6)",-0.0503024474527452,11.7390101612321,0.12138253273514,0.727594396419646,0.802862782256161,-0.340177738082296
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","lens fiber cell, lens of camera-type eye",0.0781260362297456,11.9905565427211,0.35812782382208,0.549648673873221,0.648329850884288,0.666643969280702
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","mesenchymal cell, median fin fold",0.0799084799679149,12.5544020502488,0.350733132970593,0.553798029085887,0.648329850884288,0.506022243881973
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","mesenchymal cell, periocular mesenchyme",-0.135866756793966,12.8344540353724,2.24007519425555,0.134709228713058,0.239483073267658,-1.42398908628496
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","mesenchymal cell, pharyngeal arch",0.133533670615737,14.4360938266535,3.90364167057001,0.0483858315404754,0.10678252477898,2.0711430295766
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","mesenchymal cell, sclerotome",0.0174323117485496,12.1360510029759,0.0236540590911176,0.877791499488397,0.909658487715792,0.177369429067652
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","mesenchymal cell, ventral mesenchyme (rhag+)",0.309250920647332,13.3149348715226,16.5649079203241,4.97519211455586e-05,0.000636824590663151,3.04159195637486
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","mesodermal cell, craniocervical region",0.0523530346034987,13.0447880358795,0.502124352850806,0.478691068328033,0.612724567459882,0.630311590462015
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","mesodermal cell, migratory muscle progenitor",0.269563221224499,11.9308491591654,5.45404936769955,0.0196695304418461,0.0507640048941462,2.39158623570091
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","mesodermal cell, pharyngeal arch (tcf21+)",0.215967751356545,12.6299810872308,6.6853933500731,0.00982506754020179,0.0299430629796626,2.26105330403885
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","mesodermal cell, somite",0.129285713221311,13.5025028600408,3.2387722842018,0.0721387163602505,0.144277432720501,1.42084498186771
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neural crest cell, trunk neural crest (delaminating)",0.315780486414681,13.0289509115061,13.8474156861405,0.000206450331513793,0.00149139943384533,3.27887816479652
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neural progenitor cell, hindbrain",0.420917686817032,15.9617659563694,15.1598768167041,0.000103628918314481,0.000947464396018109,2.96498254797093
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neural progenitor cell, midbrain (ank1a+)",0.0471929796235737,14.212803986586,0.453218394321585,0.500926281413379,0.628613372754045,0.717866257344447
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neural progenitor cell, midbrain-hindbrain boundary",0.19856238041361,13.9262998308599,9.37042115502643,0.00224887361844356,0.00959519410535919,2.21564568926519
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), forebrain",0.0296209386864042,12.0151899909205,0.0609519269881449,0.805035362733957,0.873258698558869,0.254231083300047
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), hindbrain",-0.454861743191703,13.4881471640464,17.5326518442223,3.00792483449906e-05,0.00048126797351985,-2.92024274619037
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), midbrain",-0.317781889037826,13.8952869875812,6.52552769337186,0.0107431499449,0.0302886441981401,-2.49007499023718
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), midbrain (ank1a+)",-1.41107690139266,13.1783487229234,25.0552197629958,8.99738682243938e-06,0.00019194425221204,-2.28947597333032
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), spinal cord",-0.300709125549592,15.8513175652887,9.01699101817022,0.00272422818296608,0.0108969127318643,-2.4038225798323
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), spinal cord (SMNs)",-0.147279497074451,12.7037040640604,2.16476116675308,0.141440652243029,0.244654101177132,-1.28596920036406
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neuromast mantle cell, lateral line",-0.124468913057455,12.3998759717655,1.02356130111002,0.311857845111888,0.433889175807844,-1.01752758540719
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neuron, cranial ganglion",-0.0828750418095737,11.7143457352979,0.274764602589531,0.600239828674455,0.685988375627948,-0.404373994050097
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","neuron, olfactory placode",0.160969728149879,12.5230739235225,1.87347750672937,0.1713060512105,0.2740896819368,1.17421900681607
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","peridermal cell, periderm (24-72 hpf)",-0.208691710861145,15.9756247699696,5.04914508220747,0.0247998158920394,0.0566852934675186,-1.635939438217
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","peridermal cell, periderm (muc13a+)",-0.561202348917375,13.5551358385522,9.58459676459572,0.00394409939311937,0.0148483741858612,-1.78433021577266
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","radial glial cell, diencephalon",0.134393160658142,13.113737629994,2.89736988184395,0.0889554637366477,0.167445578798396,1.5975737029726
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","radial glial cell, hindbrain",-1.01073874782874,13.6421820060023,16.1827484187573,6.07181048672584e-05,0.000647659785250757,-2.84554500462116
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","radial glial cell, midbrain",-0.00915238681758125,14.5768526279364,0.0169763452171539,0.896353874929427,0.910581714214021,0.11733477815468
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","radial glial cell, spinal cord",-0.180456706377434,15.8172031793379,6.71164239073398,0.00968220244847383,0.0299430629796626,-2.43557576824149
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","radial glial cell, telencephalon",0.236656883947424,13.8548889225252,12.805283127195,0.000357931384173204,0.00208250987155319,2.95790667495518
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","retinal pigment epithelial cell, pigmented layer of retina",0.398547455609269,13.3259548558559,21.6152958479982,3.65960564893777e-06,0.00019194425221204,3.36004284884972
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","retinal progenitor cell, retina",0.0779186693780041,15.676450886293,1.81169483621461,0.178532040914349,0.278684161427276,1.46335903200366
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","retinal progenitor cell, retina (atoh7+)",-0.682905591796467,14.7632017525159,20.6283580906178,6.25371704668131e-06,0.00019194425221204,-2.56653277330372
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","slow muscle cell, slow muscle tissue",-0.0186189264753946,14.0597051809779,0.0357385516197031,0.850084972037732,0.906757303506914,-0.419997927776225
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","syncytial cell, yolk sac",0.218699714274159,13.4429325389697,7.60550441105477,0.00589786450126551,0.0209701848933885,2.32535490588238
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","syncytial cell, yolk sac (10 hpf)",0.711938105589978,11.8217107977662,6.92301351132137,0.00860667917977474,0.0289909193423991,1.94199560141619
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","tendon cell, somite",-0.0620294100035092,12.053486234724,0.160080584836405,0.689145916696682,0.77377787137873,-0.312181555159984
"ctcf vs ctrl | 28C | 36hpf","pooled_pc1","vagal neural crest cell, neural crest",0.430057348076111,12.044482195087,13.8175109558214,0.0002097280453845,0.00149139943384533,2.79484495041934
"ctcf vs ctrl | 28C | 36hpf","within_pc1","cranial motor neuron, brain (differentiating)",-0.31861318795528,11.8949408548871,2.56817499404079,0.109526852845991,0.399982150707617,-1.83283679216938
"ctcf vs ctrl | 28C | 36hpf","within_pc1","dopaminergic neuron, locus coeruleus",-0.2339719503026,12.9233111475654,2.53782706130663,0.111641386207586,0.399982150707617,-1.44686342401736
"ctcf vs ctrl | 28C | 36hpf","within_pc1","ectodermal cell, otic vesicle protrusion",0.239478542531366,12.3891670658865,1.43435571118021,0.231498264602603,0.510892721881606,1.02093060099603
"ctcf vs ctrl | 28C | 36hpf","within_pc1","endodermal cell, intestinal bulb",0.000313492433797433,12.0877708024962,4.54891336872601e-06,0.998298923211803,0.998298923211803,0.0456203733889623
"ctcf vs ctrl | 28C | 36hpf","within_pc1","endodermal cell, pharyngeal pouch",0.0949657280084313,13.7562877014785,0.75923952175994,0.383893351405006,0.612603150623518,1.45479207848624
"ctcf vs ctrl | 28C | 36hpf","within_pc1","endothelial cell, blood vessel endothelium",-0.0102732241636057,12.3307281442939,0.00491498829054225,0.944130412845681,0.974586232614896,-0.076859152972192
"ctcf vs ctrl | 28C | 36hpf","within_pc1","endothelial cell, lymph vessel endothelium",0.179360580885391,12.3735558466107,1.7509802640005,0.186226079499718,0.464403628393882,1.75175746458531
"ctcf vs ctrl | 28C | 36hpf","within_pc1","ependymal cell, spinal cord",0.0467858939053966,12.7401531635404,0.0416080195014684,0.838433629017758,0.926657803150737,0.499167658912287
