policy,dimension,stratum,rows,eligible_rows,row_recovery_vs_strict,row_loss_vs_strict
isolated_recovered_dips_diagnostic,temperature_raw,24.0,264,150,0,0
isolated_recovered_dips_diagnostic,temperature_raw,25.0,25,7,0,0
isolated_recovered_dips_diagnostic,temperature_raw,28.0,569,475,0,0
isolated_recovered_dips_diagnostic,temperature_raw,28.5,21966,9340,56,0
isolated_recovered_dips_diagnostic,temperature_raw,30.0,462687,151368,1017,0
isolated_recovered_dips_diagnostic,temperature_raw,32.0,190,157,0,0
isolated_recovered_dips_diagnostic,temperature_raw,33.5,27,7,0,0
isolated_recovered_dips_diagnostic,temperature_raw,34.0,794,581,0,0
isolated_recovered_dips_diagnostic,temperature_raw,34.2,89,87,0,0
isolated_recovered_dips_diagnostic,temperature_raw,34.4,9,7,0,0
isolated_recovered_dips_diagnostic,temperature_raw,35.0,777,525,0,0
isolated_recovered_dips_diagnostic,temperature_raw,35.1,50,48,0,0
isolated_recovered_dips_diagnostic,temperature_raw,unavailable,308,266,0,0
isolated_recovered_dips_diagnostic,segmentation_backend,sam2_video,20316,8150,56,0
isolated_recovered_dips_diagnostic,segmentation_backend,unavailable,511586,178124,1099,0
isolated_recovered_dips_diagnostic,applicability,exclusion,531004,185537,1155,0
isolated_recovered_dips_diagnostic,applicability,not_applicable,898,737,0,0
aspect_compact_lt2_diagnostic,experiment,20230531,7846,4424,380,0
aspect_compact_lt2_diagnostic,experiment,20230602,8998,3593,146,0
aspect_compact_lt2_diagnostic,experiment,20230613,5421,3631,20,0
aspect_compact_lt2_diagnostic,experiment,20230615,4216,2782,15,0
aspect_compact_lt2_diagnostic,experiment,20230620,5460,3006,5,0
aspect_compact_lt2_diagnostic,experiment,20230622,3582,1915,9,0
aspect_compact_lt2_diagnostic,experiment,20230627,4193,2831,0,0
aspect_compact_lt2_diagnostic,experiment,20230629,3918,1129,4,0
aspect_compact_lt2_diagnostic,experiment,20240509_18ss,25,24,0,0
aspect_compact_lt2_diagnostic,experiment,20240509_24hpf,32,29,0,0
aspect_compact_lt2_diagnostic,experiment,20240510,59,57,0,0
aspect_compact_lt2_diagnostic,experiment,20240717,68,56,0,0
aspect_compact_lt2_diagnostic,experiment,20240718,99,93,0,0
aspect_compact_lt2_diagnostic,experiment,20240724,56,56,0,0
aspect_compact_lt2_diagnostic,experiment,20240725,64,53,0,0
aspect_compact_lt2_diagnostic,experiment,20240726,60,51,2,0
aspect_compact_lt2_diagnostic,experiment,20240813_24hpf,48,0,0,0
aspect_compact_lt2_diagnostic,experiment,20240813_30hpf,50,0,0,0
aspect_compact_lt2_diagnostic,experiment,20240813_36hpf,50,38,0,0
aspect_compact_lt2_diagnostic,experiment,20250501,24718,2484,165,0
aspect_compact_lt2_diagnostic,experiment,20250512,24569,7771,663,0
aspect_compact_lt2_diagnostic,experiment,20250515_part2,3510,1413,62,0
aspect_compact_lt2_diagnostic,experiment,20250519,4179,2557,8,0
aspect_compact_lt2_diagnostic,experiment,20250612_24hpf_ctrl_atf6,97,93,0,0
aspect_compact_lt2_diagnostic,experiment,20250612_24hpf_wfs1_ctcf,96,88,0,0
aspect_compact_lt2_diagnostic,experiment,20250612_30hpf_ctrl_atf6,97,74,2,0
aspect_compact_lt2_diagnostic,experiment,20250612_30hpf_wfs1_ctcf,97,76,2,0
aspect_compact_lt2_diagnostic,experiment,20250612_36hpf_ctrl_atf6,102,89,8,0
aspect_compact_lt2_diagnostic,experiment,20250612_36hpf_wfs1_ctcf,97,81,9,0
aspect_compact_lt2_diagnostic,experiment,20250622_chem_28C_T00_1425,91,76,0,0
aspect_compact_lt2_diagnostic,experiment,20250622_chem_28C_T01_1658,86,74,2,0
aspect_compact_lt2_diagnostic,experiment,20250622_chem_34C_T00_1256,78,74,1,0
aspect_compact_lt2_diagnostic,experiment,20250622_chem_34C_T01_1632,79,71,2,0
aspect_compact_lt2_diagnostic,experiment,20250624_chem02_28C_T00_1356,104,59,2,0
aspect_compact_lt2_diagnostic,experiment,20250624_chem02_28C_T01_1808,97,51,6,0
aspect_compact_lt2_diagnostic,experiment,20250624_chem02_34C_T00_1243,78,38,0,0
aspect_compact_lt2_diagnostic,experiment,20250624_chem02_34C_T01_1739,75,23,1,0
aspect_compact_lt2_diagnostic,experiment,20250624_chem02_35C_T00_1216,81,51,2,0
aspect_compact_lt2_diagnostic,experiment,20250624_chem02_35C_T01_1711,84,32,3,0
aspect_compact_lt2_diagnostic,experiment,20250625_chem02_28C_T02_1332,96,47,1,0
aspect_compact_lt2_diagnostic,experiment,20250625_chem02_34C_T02_1301,82,26,3,0
aspect_compact_lt2_diagnostic,experiment,20250625_chem02_35C_T02_1228,84,17,3,0
aspect_compact_lt2_diagnostic,experiment,20250703_chem3_28C_T00_1325,61,53,0,0
aspect_compact_lt2_diagnostic,experiment,20250703_chem3_34C_T00_1131,58,54,0,0
aspect_compact_lt2_diagnostic,experiment,20250703_chem3_34C_T01_1457,59,50,0,0
aspect_compact_lt2_diagnostic,experiment,20250703_chem3_35C_T00_1101,65,54,0,0
aspect_compact_lt2_diagnostic,experiment,20250703_chem3_35C_T01_1437,58,50,0,0
aspect_compact_lt2_diagnostic,experiment,20250711,19723,10682,263,0
aspect_compact_lt2_diagnostic,experiment,20250716_chem4_28C_T00_1158,87,75,0,0
aspect_compact_lt2_diagnostic,experiment,20250716_chem4_28C_T01_1400,94,72,5,0
aspect_compact_lt2_diagnostic,experiment,20250716_chem4_34C_T00_1014,94,85,0,0
aspect_compact_lt2_diagnostic,experiment,20250716_chem4_35C_T00_1045,91,76,0,0
aspect_compact_lt2_diagnostic,experiment,20250721_chem5_28C_T00_1257,107,92,0,0
aspect_compact_lt2_diagnostic,experiment,20250721_chem5_28C_T01_1401,107,93,0,0
aspect_compact_lt2_diagnostic,experiment,20250721_chem5_35C_T00_1023,108,89,0,0
aspect_compact_lt2_diagnostic,experiment,20250912,15572,3015,237,0
aspect_compact_lt2_diagnostic,experiment,20251017_part1,6794,4156,253,0
aspect_compact_lt2_diagnostic,experiment,20251017_part2,7559,2539,241,0
aspect_compact_lt2_diagnostic,experiment,20251020,5216,1125,1,0
aspect_compact_lt2_diagnostic,experiment,20251112,6991,3506,88,0
aspect_compact_lt2_diagnostic,experiment,20251119,10440,3703,226,0
aspect_compact_lt2_diagnostic,experiment,20251121,20857,7223,201,0
aspect_compact_lt2_diagnostic,experiment,20251125,21934,9239,1008,0
aspect_compact_lt2_diagnostic,experiment,20251205,12291,6421,386,0
aspect_compact_lt2_diagnostic,experiment,20251207_pbx,14760,7690,450,0
aspect_compact_lt2_diagnostic,experiment,20251212,11437,4891,247,0
aspect_compact_lt2_diagnostic,experiment,20260122,20098,9571,314,0
aspect_compact_lt2_diagnostic,experiment,20260202,16943,6350,202,0
aspect_compact_lt2_diagnostic,experiment,20260206,14700,11984,263,0
aspect_compact_lt2_diagnostic,experiment,20260208,31680,7764,1390,0
aspect_compact_lt2_diagnostic,experiment,20260210,15892,9315,315,0
aspect_compact_lt2_diagnostic,experiment,20260213,29010,2912,92,0
aspect_compact_lt2_diagnostic,experiment,20260219,31713,8484,1461,0
aspect_compact_lt2_diagnostic,experiment,20260228,17012,9068,385,0
aspect_compact_lt2_diagnostic,experiment,20260304,37409,6539,411,0
aspect_compact_lt2_diagnostic,experiment,20260306,26979,7068,691,0
aspect_compact_lt2_diagnostic,experiment,20260319,10269,2598,11,0
aspect_compact_lt2_diagnostic,experiment,20260319_cilia_crispant_18hpf,92,55,0,0
aspect_compact_lt2_diagnostic,experiment,20260319_cilia_crispant_24hpf,99,69,0,0
aspect_compact_lt2_diagnostic,experiment,20260319_cilia_crispant_30hpf,102,80,0,0
aspect_compact_lt2_diagnostic,experiment,20260324_cep290_24hpf_plate01,101,91,0,0
aspect_compact_lt2_diagnostic,experiment,20260324_cep290_24hpf_plate02,101,74,0,0
aspect_compact_lt2_diagnostic,experiment,20260324_cep290_30hpf_plate01,98,91,0,0
aspect_compact_lt2_diagnostic,experiment,20260324_cep290_30hpf_plate02,72,55,0,0
aspect_compact_lt2_diagnostic,experiment,20260331_b9d2_18hpf_plate02,70,45,0,0
aspect_compact_lt2_diagnostic,experiment,20260414_b9d2_14hpf_plate01,107,97,0,0
aspect_compact_lt2_diagnostic,experiment,20260414_b9d2_30hpf_plate01,106,93,0,0
aspect_compact_lt2_diagnostic,experiment,20260414_b9d2_30hpf_plate02,72,61,2,0
aspect_compact_lt2_diagnostic,experiment,20260415_b9d2_30to48hpf_plate01_t02,109,92,1,0
aspect_compact_lt2_diagnostic,experiment,20260415_b9d2_30to48hpf_plate02_t02,58,47,5,0
aspect_compact_lt2_diagnostic,experiment,20260415_cep290_18hpf_plate03,81,42,0,0
aspect_compact_lt2_diagnostic,experiment,20260415_cep290_30to48hpf_plate02_t01,93,52,1,0
aspect_compact_lt2_diagnostic,experiment,20260416_cep290_30to48hpf_plate01_t02,109,92,3,0
aspect_compact_lt2_diagnostic,experiment,20260416_cep290_30to48hpf_plate02_t02,70,51,2,0
aspect_compact_lt2_diagnostic,experiment,20260417_irx_pilot,4968,3612,1,0
aspect_compact_lt2_diagnostic,experiment,20260418_irx_pilot,15251,5018,628,0
aspect_compact_lt2_diagnostic,experiment,20260702_hotchem_24hpf_plate01,104,89,0,0
aspect_compact_lt2_diagnostic,experiment,20260702_hotchem_24hpf_plate02,117,96,2,0
aspect_compact_lt2_diagnostic,experiment,20260702_hotchem_30hpf_plate01,124,84,5,0
aspect_compact_lt2_diagnostic,experiment,20260702_hotchem_30hpf_plate02,107,84,6,0
aspect_compact_lt2_diagnostic,experiment,20260702_hotchem_36hpf_plate01,101,92,8,0
aspect_compact_lt2_diagnostic,experiment,20260702_hotchem_36hpf_plate02,99,92,5,0
aspect_compact_lt2_diagnostic,experiment,20260724_hotfish_24hpf_plate01,102,98,0,0
aspect_compact_lt2_diagnostic,experiment,20260724_hotfish_30hpf_plate01,98,92,0,0
aspect_compact_lt2_diagnostic,experiment,20260724_hotfish_36hpf_plate01,101,92,0,0
aspect_compact_lt2_diagnostic,nominal_stage_bin,18-<24,46905,16907,284,0
aspect_compact_lt2_diagnostic,nominal_stage_bin,24-<36,107676,36712,1203,0
aspect_compact_lt2_diagnostic,nominal_stage_bin,36-<48,91759,31734,2715,0
aspect_compact_lt2_diagnostic,nominal_stage_bin,48-<72,123516,44546,4866,0
aspect_compact_lt2_diagnostic,nominal_stage_bin,<18,45665,35464,158,0
aspect_compact_lt2_diagnostic,nominal_stage_bin,>=72,115483,30355,2110,0
aspect_compact_lt2_diagnostic,nominal_stage_bin,unavailable,898,737,0,0
aspect_compact_lt2_diagnostic,genotype_raw,H2B-mScarlet,5460,3006,5,0
aspect_compact_lt2_diagnostic,genotype_raw,ab,13478,6589,173,0
aspect_compact_lt2_diagnostic,genotype_raw,ab-ctrl-inj,17,16,0,0
aspect_compact_lt2_diagnostic,genotype_raw,ab-lmx1b,32,29,0,0
aspect_compact_lt2_diagnostic,genotype_raw,ab_inj_ctrl,4137,784,3,0
aspect_compact_lt2_diagnostic,genotype_raw,atf6,151,124,8,0
aspect_compact_lt2_diagnostic,genotype_raw,b9d2_het,203,179,4,0
aspect_compact_lt2_diagnostic,genotype_raw,b9d2_heterozygous,37280,16067,791,0
aspect_compact_lt2_diagnostic,genotype_raw,b9d2_homo,94,81,0,0
aspect_compact_lt2_diagnostic,genotype_raw,b9d2_homozygous,19055,8717,288,0
aspect_compact_lt2_diagnostic,genotype_raw,b9d2_unknown,18501,4041,374,0
aspect_compact_lt2_diagnostic,genotype_raw,b9d2_wildtype,22078,8438,419,0
aspect_compact_lt2_diagnostic,genotype_raw,b9d2_wt,72,63,1,0
aspect_compact_lt2_diagnostic,genotype_raw,cep290_crispant,13589,6525,239,0
aspect_compact_lt2_diagnostic,genotype_raw,cep290_het,301,249,4,0
aspect_compact_lt2_diagnostic,genotype_raw,cep290_heterozygous,44838,16672,1709,0
aspect_compact_lt2_diagnostic,genotype_raw,cep290_homo,119,95,1,0
aspect_compact_lt2_diagnostic,genotype_raw,cep290_homozygous,20832,11009,388,0
aspect_compact_lt2_diagnostic,genotype_raw,cep290_homozyous,6601,4954,60,0
aspect_compact_lt2_diagnostic,genotype_raw,cep290_unknown,35836,9121,1356,0
aspect_compact_lt2_diagnostic,genotype_raw,cep290_unkown,16825,3284,640,0
aspect_compact_lt2_diagnostic,genotype_raw,cep290_wildtype,26022,10397,892,0
aspect_compact_lt2_diagnostic,genotype_raw,cep290_wt,147,113,0,0
aspect_compact_lt2_diagnostic,genotype_raw,crispr-inj-ctrl,1060,346,26,0
aspect_compact_lt2_diagnostic,genotype_raw,crispr-pbx1,3979,1525,145,0
aspect_compact_lt2_diagnostic,genotype_raw,crispr-pbx1+4,4880,3029,186,0
aspect_compact_lt2_diagnostic,genotype_raw,crispr-pbx4,4841,2790,93,0
aspect_compact_lt2_diagnostic,genotype_raw,ctcf,146,126,8,0
aspect_compact_lt2_diagnostic,genotype_raw,ctrl-inj,52,46,0,0
aspect_compact_lt2_diagnostic,genotype_raw,foxj1a_crispant,2945,940,44,0
aspect_compact_lt2_diagnostic,genotype_raw,gdf3,6313,4265,0,0
aspect_compact_lt2_diagnostic,genotype_raw,if88_ift74_crispant,2698,844,6,0
aspect_compact_lt2_diagnostic,genotype_raw,ift88_crispant,2612,1111,28,0
aspect_compact_lt2_diagnostic,genotype_raw,inj-ctrl,1756,1426,10,0
aspect_compact_lt2_diagnostic,genotype_raw,irx3a_crispant,1785,1283,53,0
aspect_compact_lt2_diagnostic,genotype_raw,irx3a_irx5a_crispant,3313,987,89,0
aspect_compact_lt2_diagnostic,genotype_raw,irx3a_irx5a_irx6a_crispant,3096,795,60,0
aspect_compact_lt2_diagnostic,genotype_raw,irx3a_irx6a_crispant,3472,922,160,0
aspect_compact_lt2_diagnostic,genotype_raw,irx5a_crispant,1836,1076,84,0
aspect_compact_lt2_diagnostic,genotype_raw,irx5a_irx6a_crispant,3384,928,79,0
aspect_compact_lt2_diagnostic,genotype_raw,irx6a_crispant,1758,1381,96,0
aspect_compact_lt2_diagnostic,genotype_raw,meox1,25,24,0,0
aspect_compact_lt2_diagnostic,genotype_raw,meox1:sox1,26,23,1,0
aspect_compact_lt2_diagnostic,genotype_raw,meox1:tbx5a,26,21,0,0
aspect_compact_lt2_diagnostic,genotype_raw,nfatc1,8,6,0,0
aspect_compact_lt2_diagnostic,genotype_raw,nfatc:gata2a,8,8,0,0
aspect_compact_lt2_diagnostic,genotype_raw,pbx1b_crispant,13796,2119,166,0
aspect_compact_lt2_diagnostic,genotype_raw,pbx1b_pbx4_crispant,20347,5965,383,0
aspect_compact_lt2_diagnostic,genotype_raw,pbx4_crispant,13974,3146,150,0
aspect_compact_lt2_diagnostic,genotype_raw,scospondin_crispant,6136,2640,106,0
aspect_compact_lt2_diagnostic,genotype_raw,smad5,24,24,0,0
aspect_compact_lt2_diagnostic,genotype_raw,smyda:smydb,25,23,0,0
aspect_compact_lt2_diagnostic,genotype_raw,sox10,27,23,1,0
aspect_compact_lt2_diagnostic,genotype_raw,sox10:tbx5a,26,23,0,0
aspect_compact_lt2_diagnostic,genotype_raw,sspo_crispant,36,34,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tbx2b,18,13,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tbx2b:tbx2a,16,15,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tbx5a,25,23,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tbx6,25,21,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tbxta,8,8,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2a_cispant,2205,646,2,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2a_crispant,1390,152,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2a_tfap2b_cispant,1260,337,8,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2a_tfap2b_crispant,1598,145,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2a_tfap2c_crispant,5765,405,19,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2a_tfap2d_crispant,3215,253,1,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2a_tfap2e_crispant,4937,422,6,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2b_crispant,1365,382,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2b_tfap2c_crispant,3496,313,30,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2b_tfap2d_crispant,5418,599,12,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2c_crispant,1365,285,1,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2d_crispant,840,211,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tfap2e_crispant,1239,329,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tmem67_heterozygote,6802,4012,27,0
aspect_compact_lt2_diagnostic,genotype_raw,tmem67_heterozygous,9466,4317,244,0
aspect_compact_lt2_diagnostic,genotype_raw,tmem67_homozygous,13286,8137,110,0
aspect_compact_lt2_diagnostic,genotype_raw,tmem67_unknown,228,31,0,0
aspect_compact_lt2_diagnostic,genotype_raw,tmem67_wildtype,13651,5201,329,0
aspect_compact_lt2_diagnostic,genotype_raw,unavailable,327,178,0,0
aspect_compact_lt2_diagnostic,genotype_raw,uncertain,31,17,1,0
aspect_compact_lt2_diagnostic,genotype_raw,wfs1a-wfs1b,144,119,3,0
aspect_compact_lt2_diagnostic,genotype_raw,wik,31861,16040,574,0
aspect_compact_lt2_diagnostic,genotype_raw,wik-ab,24223,4107,377,0
aspect_compact_lt2_diagnostic,genotype_raw,wik-ab_inj_ctrl,7620,1285,263,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,DMSO_6,279,226,3,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,Fgf_025,1032,628,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,Fgf_050,905,263,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,Fgf_075,1376,665,1,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,Fgf_100,2153,897,8,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,Fgf_150,1214,271,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,Shh_025,442,187,1,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,Shh_050,1035,485,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,Shh_075,974,522,1,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,Shh_100,797,562,2,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,bmp_i_11,26,23,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,bmp_i_12,25,23,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,bmp_i_13,225,152,2,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,bmp_i_13_13,9,8,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,bmp_i_14,31,21,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,dmso,211,184,2,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,ethanol_ctrl,1061,487,1,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,fgf_i_13,113,29,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,hsp90,216,182,4,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,hsp90_i_6,188,130,3,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,mTOR_i_6,183,122,16,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,mTor,225,171,20,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,nfkb_i_6,86,44,1,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,notch_i_6,72,49,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,pi3k_hi_i_6,43,36,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,pi3k_i_6,8,0,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,pi3k_lo_i_6,44,32,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,ra_hi_i_6,44,40,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,ra_i_6,70,43,1,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,ra_lo_i_6,43,41,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,shh_i_6,113,93,1,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,sphase_i_13,37,25,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,tgfb_hi_i_6,43,39,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,tgfb_i_13,70,38,2,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,tgfb_lo_i_6,40,38,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,tri_0,1582,153,27,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,tri_1-15,1469,246,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,tri_1-20,2486,333,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,tri_1-25,2471,556,78,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,tri_1-30,2481,575,75,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,tri_1-35,2711,575,23,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,tri_1-40,2372,577,34,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,unavailable,502588,186454,11028,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,wnt_i_11,26,24,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,wnt_i_12,25,24,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,wnt_i_13,225,152,2,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,wnt_i_13_13,9,6,0,0
aspect_compact_lt2_diagnostic,chem_perturbation_raw,wnt_i_14,24,24,0,0
aspect_compact_lt2_diagnostic,temperature_raw,19.0,50,25,0,0
aspect_compact_lt2_diagnostic,temperature_raw,22.0,44097,23730,581,0
aspect_compact_lt2_diagnostic,temperature_raw,24.0,264,171,21,0
aspect_compact_lt2_diagnostic,temperature_raw,25.0,25,7,0,0
aspect_compact_lt2_diagnostic,temperature_raw,28.0,569,482,7,0
aspect_compact_lt2_diagnostic,temperature_raw,28.5,21966,9930,646,0
aspect_compact_lt2_diagnostic,temperature_raw,30.0,462687,160397,10046,0
aspect_compact_lt2_diagnostic,temperature_raw,32.0,190,160,3,0
aspect_compact_lt2_diagnostic,temperature_raw,33.5,27,7,0,0
aspect_compact_lt2_diagnostic,temperature_raw,34.0,794,598,17,0
aspect_compact_lt2_diagnostic,temperature_raw,34.2,89,87,0,0
aspect_compact_lt2_diagnostic,temperature_raw,34.4,9,7,0,0
aspect_compact_lt2_diagnostic,temperature_raw,35.0,777,540,15,0
aspect_compact_lt2_diagnostic,temperature_raw,35.1,50,48,0,0
aspect_compact_lt2_diagnostic,temperature_raw,unavailable,308,266,0,0
aspect_compact_lt2_diagnostic,segmentation_backend,sam2_video,20316,8723,629,0
aspect_compact_lt2_diagnostic,segmentation_backend,unavailable,511586,187732,10707,0
aspect_compact_lt2_diagnostic,applicability,exclusion,531004,195718,11336,0
aspect_compact_lt2_diagnostic,applicability,not_applicable,898,737,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20230531,7846,4987,943,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20230602,8998,3648,201,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20230613,5421,3747,136,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20230615,4216,2881,114,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20230620,5460,3103,102,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20230622,3582,1967,61,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20230627,4193,2897,66,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20230629,3918,1192,67,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20240509_18ss,25,25,1,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20240509_24hpf,32,29,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20240510,59,57,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20240717,68,58,2,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20240718,99,93,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20240724,56,56,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20240725,64,53,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20240726,60,51,2,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20240813_24hpf,48,0,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20240813_30hpf,50,0,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20240813_36hpf,50,41,3,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250501,24718,2755,436,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250512,24569,8195,1087,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250515_part2,3510,1725,374,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250519,4179,2604,55,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250612_24hpf_ctrl_atf6,97,93,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250612_24hpf_wfs1_ctcf,96,88,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250612_30hpf_ctrl_atf6,97,86,14,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250612_30hpf_wfs1_ctcf,97,89,15,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250612_36hpf_ctrl_atf6,102,90,9,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250612_36hpf_wfs1_ctcf,97,94,22,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250622_chem_28C_T00_1425,91,79,3,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250622_chem_28C_T01_1658,86,78,6,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250622_chem_34C_T00_1256,78,76,3,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250622_chem_34C_T01_1632,79,74,5,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250624_chem02_28C_T00_1356,104,78,21,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250624_chem02_28C_T01_1808,97,75,30,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250624_chem02_34C_T00_1243,78,45,7,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250624_chem02_34C_T01_1739,75,40,18,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250624_chem02_35C_T00_1216,81,55,6,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250624_chem02_35C_T01_1711,84,42,13,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250625_chem02_28C_T02_1332,96,52,6,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250625_chem02_34C_T02_1301,82,28,5,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250625_chem02_35C_T02_1228,84,21,7,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250703_chem3_28C_T00_1325,61,53,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250703_chem3_34C_T00_1131,58,54,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250703_chem3_34C_T01_1457,59,50,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250703_chem3_35C_T00_1101,65,54,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250703_chem3_35C_T01_1437,58,50,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250711,19723,10926,507,0
