image_id,image_path,relative_path,filename,stem,extension,size_bytes,modified_time,perturbation_domain,experiment_id,batch_folder,width_px,height_px,image_mode,image_role,excluded_path,read_error,stage_hpf,stage_source_label,stage_addition_hpf,stage_addition_source_label,perturbation_parsed,perturbation_key,fov_label,source_embryo_label,crop_variant,filename_parse_method,metadata_match_status,metadata_match_score,metadata_candidate_count,metadata_row_number,metadata_collection_name,metadata_collection_status,metadata_collection_user,metadata_notes,metadata_expt,metadata_cross_batch,metadata_collection_batch,metadata_perturbation,metadata_collection_date,metadata_perturbation_type,metadata_stage_addition,metadata_dose,metadata_stage_collected,metadata_ancestors,metadata_end,metadata_collection_date_excel_raw,metadata_stage_hpf
da68b8eb39a22872,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE11/B2_crispant/images/36hpf_D_ctrl-inj.jpg,genetic_perturbations/GENE11/B2_crispant/images/36hpf_D_ctrl-inj.jpg,36hpf_D_ctrl-inj.jpg,36hpf_D_ctrl-inj,.jpg,234165,2025-12-23 00:57:24.000000000,genetic,GENE11,B2_crispant,1280,960,RGB,eight_embryo_fov,False,,36.0,36hpf,,,ctrl-inj,ctrl|inj,D,,,stage_first_filename,unmatched_condition,0.26666666666666666,1,,,,,,,,,,,,,,,,,,
cf3f05cc2851abee,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE11/B2_crispant/images/48hpf_A_smo.jpg,genetic_perturbations/GENE11/B2_crispant/images/48hpf_A_smo.jpg,48hpf_A_smo.jpg,48hpf_A_smo,.jpg,342960,2025-12-23 00:58:46.000000000,genetic,GENE11,B2_crispant,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,smo,smo,A,,,stage_first_filename,exact,1.0,1,710.0,GENE11_smo_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE11,2,4,,2025-12-22,crispant,1-cell,,48hpf,1.0,,46013,48.0
469217dcce7e085f,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE11/B2_crispant/images/48hpf_B_acvr1l,bmpr1aa,bmpr1ab.jpg","genetic_perturbations/GENE11/B2_crispant/images/48hpf_B_acvr1l,bmpr1aa,bmpr1ab.jpg","48hpf_B_acvr1l,bmpr1aa,bmpr1ab.jpg","48hpf_B_acvr1l,bmpr1aa,bmpr1ab",.jpg,209140,2025-12-23 00:59:10.000000000,genetic,GENE11,B2_crispant,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,"acvr1l,bmpr1aa,bmpr1ab",acvr1l|bmpr1aa|bmpr1ab,B,,,stage_first_filename,exact,1.0,1,711.0,GENE11_acvr1l;bmpr1aa;bmpr1ab_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE11,2,4,,2025-12-22,crispant,1-cell,,48hpf,1.0,,46013,48.0
7f2e996ba9f5e1fe,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE11/B2_crispant/images/48hpf_C_fgfr1a,fgfr1b.jpg","genetic_perturbations/GENE11/B2_crispant/images/48hpf_C_fgfr1a,fgfr1b.jpg","48hpf_C_fgfr1a,fgfr1b.jpg","48hpf_C_fgfr1a,fgfr1b",.jpg,264960,2025-12-23 00:59:39.000000000,genetic,GENE11,B2_crispant,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,"fgfr1a,fgfr1b",fgfr1a|fgfr1b,C,,,stage_first_filename,exact,1.0,1,712.0,GENE11_fgfr1a;fgfr1b_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE11,2,4,,2025-12-22,crispant,1-cell,,48hpf,1.0,,46013,48.0
424df9f9ea77722d,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE11/B2_crispant/images/48hpf_D_ctrl-inj.jpg,genetic_perturbations/GENE11/B2_crispant/images/48hpf_D_ctrl-inj.jpg,48hpf_D_ctrl-inj.jpg,48hpf_D_ctrl-inj,.jpg,248779,2025-12-23 01:00:34.000000000,genetic,GENE11,B2_crispant,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,ctrl-inj,ctrl|inj,D,,,stage_first_filename,unmatched_condition,0.26666666666666666,1,,,,,,,,,,,,,,,,,,
74dccf4350c4d42e,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE11/B2_crispant/images/72hpf_A_smo.jpg,genetic_perturbations/GENE11/B2_crispant/images/72hpf_A_smo.jpg,72hpf_A_smo.jpg,72hpf_A_smo,.jpg,263822,2025-12-23 18:35:29.000000000,genetic,GENE11,B2_crispant,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,smo,smo,A,,,stage_first_filename,exact,1.0,1,713.0,GENE11_smo_72hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE11,2,5,,2025-12-23,crispant,1-cell,,72hpf,1.0,,46014,72.0
98bd60181019e4ae,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE11/B2_crispant/images/72hpf_B_acvr1l,bmpr1aa,bmpr1ab.jpg","genetic_perturbations/GENE11/B2_crispant/images/72hpf_B_acvr1l,bmpr1aa,bmpr1ab.jpg","72hpf_B_acvr1l,bmpr1aa,bmpr1ab.jpg","72hpf_B_acvr1l,bmpr1aa,bmpr1ab",.jpg,288266,2025-12-23 18:35:55.000000000,genetic,GENE11,B2_crispant,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,"acvr1l,bmpr1aa,bmpr1ab",acvr1l|bmpr1aa|bmpr1ab,B,,,stage_first_filename,exact,1.0,1,714.0,GENE11_acvr1l;bmpr1aa;bmpr1ab_72hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE11,2,5,,2025-12-23,crispant,1-cell,,72hpf,1.0,,46014,72.0
fa4ce689947ea90b,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE11/B2_crispant/images/72hpf_C_fgfr1a,fgfr1b.jpg","genetic_perturbations/GENE11/B2_crispant/images/72hpf_C_fgfr1a,fgfr1b.jpg","72hpf_C_fgfr1a,fgfr1b.jpg","72hpf_C_fgfr1a,fgfr1b",.jpg,283447,2025-12-23 18:36:23.000000000,genetic,GENE11,B2_crispant,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,"fgfr1a,fgfr1b",fgfr1a|fgfr1b,C,,,stage_first_filename,exact,1.0,1,715.0,GENE11_fgfr1a;fgfr1b_72hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE11,2,5,,2025-12-23,crispant,1-cell,,72hpf,1.0,,46014,72.0
71d0465bebe94ff2,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE11/B2_crispant/images/72hpf_D_ctrl-inj.jpg,genetic_perturbations/GENE11/B2_crispant/images/72hpf_D_ctrl-inj.jpg,72hpf_D_ctrl-inj.jpg,72hpf_D_ctrl-inj,.jpg,315852,2025-12-23 18:36:34.000000000,genetic,GENE11,B2_crispant,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,ctrl-inj,ctrl|inj,D,,,stage_first_filename,unmatched_condition,0.26666666666666666,1,,,,,,,,,,,,,,,,,,
8ad04eb6f53fb15c,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_A_tbx16.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_A_tbx16.jpg,14hpf_A_tbx16.jpg,14hpf_A_tbx16,.jpg,349202,2026-02-27 20:49:10.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,14.0,14hpf,,,tbx16,tbx16,A,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
f4dae672e4332906,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_B_tbx16l.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_B_tbx16l.jpg,14hpf_B_tbx16l.jpg,14hpf_B_tbx16l,.jpg,369529,2026-02-27 21:32:33.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,14.0,14hpf,,,tbx16l,tbx16l,B,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
8559da7ddcfabb42,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_C_tbx16,tbx16l.jpg","genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_C_tbx16,tbx16l.jpg","14hpf_C_tbx16,tbx16l.jpg","14hpf_C_tbx16,tbx16l",.jpg,325198,2026-02-27 21:33:07.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,14.0,14hpf,,,"tbx16,tbx16l",tbx16|tbx16l,C,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
fdf252813cc2c96b,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_D_tbxta.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_D_tbxta.jpg,14hpf_D_tbxta.jpg,14hpf_D_tbxta,.jpg,311898,2026-02-27 21:34:03.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,14.0,14hpf,,,tbxta,tbxta,D,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
3b906bbd53cea19b,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_E_tbxtb.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_E_tbxtb.jpg,14hpf_E_tbxtb.jpg,14hpf_E_tbxtb,.jpg,341876,2026-02-27 21:34:31.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,14.0,14hpf,,,tbxtb,tbxtb,E,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
ee760433209ffcf9,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_F_tbxta,tbxtb.jpg","genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_F_tbxta,tbxtb.jpg","14hpf_F_tbxta,tbxtb.jpg","14hpf_F_tbxta,tbxtb",.jpg,327562,2026-02-27 21:35:04.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,14.0,14hpf,,,"tbxta,tbxtb",tbxta|tbxtb,F,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
19cc0f05ddb54f17,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_G_ctrl-inj.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/14hpf_G_ctrl-inj.jpg,14hpf_G_ctrl-inj.jpg,14hpf_G_ctrl-inj,.jpg,344814,2026-02-27 21:35:37.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,14.0,14hpf,,,ctrl-inj,ctrl|inj,G,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
20cd46e4ceea9e91,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_A_tbx16.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_A_tbx16.jpg,18hpf_A_tbx16.jpg,18hpf_A_tbx16,.jpg,329373,2026-02-27 21:36:15.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,18.0,18hpf,,,tbx16,tbx16,A,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
e3eaaca41229f86b,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_B_tbx16l.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_B_tbx16l.jpg,18hpf_B_tbx16l.jpg,18hpf_B_tbx16l,.jpg,457189,2026-02-27 21:38:23.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,18.0,18hpf,,,tbx16l,tbx16l,B,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
f61fbe11667f5d3f,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_C_tbx16,tbx16l.jpg","genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_C_tbx16,tbx16l.jpg","18hpf_C_tbx16,tbx16l.jpg","18hpf_C_tbx16,tbx16l",.jpg,325925,2026-02-27 21:38:50.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,18.0,18hpf,,,"tbx16,tbx16l",tbx16|tbx16l,C,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
6d47fe61026d7be9,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_D_tbxta.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_D_tbxta.jpg,18hpf_D_tbxta.jpg,18hpf_D_tbxta,.jpg,305405,2026-02-27 21:39:15.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,18.0,18hpf,,,tbxta,tbxta,D,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
a09e3af779073112,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_E_tbxtb.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_E_tbxtb.jpg,18hpf_E_tbxtb.jpg,18hpf_E_tbxtb,.jpg,300479,2026-02-27 21:40:00.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,18.0,18hpf,,,tbxtb,tbxtb,E,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
e24f116352f5cf4c,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_F_tbxta,tbxtb.jpg","genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_F_tbxta,tbxtb.jpg","18hpf_F_tbxta,tbxtb.jpg","18hpf_F_tbxta,tbxtb",.jpg,326531,2026-02-27 21:42:52.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,18.0,18hpf,,,"tbxta,tbxtb",tbxta|tbxtb,F,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
7f3dd8b009e978c4,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_G_ctrl-inj.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/18hpf_G_ctrl-inj.jpg,18hpf_G_ctrl-inj.jpg,18hpf_G_ctrl-inj,.jpg,308665,2026-02-27 21:43:12.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,18.0,18hpf,,,ctrl-inj,ctrl|inj,G,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
ef9d00308391b8b0,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_A_tbx16.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_A_tbx16.jpg,24hpf_A_tbx16.jpg,24hpf_A_tbx16,.jpg,342654,2026-02-27 22:09:26.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,tbx16,tbx16,A,,,stage_first_filename,exact,1.0,1,729.0,GENE12_tbx16_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE12,1,3,,2026-02-26,crispant,1-cell,,24hpf,1.0,,46079,24.0
6817a6374cd1cf3e,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_B_tbx16l.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_B_tbx16l.jpg,24hpf_B_tbx16l.jpg,24hpf_B_tbx16l,.jpg,370474,2026-02-27 22:09:56.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,tbx16l,tbx16l,B,,,stage_first_filename,exact,1.0,1,730.0,GENE12_tbx16l_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE12,1,3,,2026-02-26,crispant,1-cell,,24hpf,1.0,,46079,24.0
f1b7ba48a5ef1d81,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_C_tbx16,tbx16l.jpg","genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_C_tbx16,tbx16l.jpg","24hpf_C_tbx16,tbx16l.jpg","24hpf_C_tbx16,tbx16l",.jpg,357793,2026-02-27 22:10:24.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,"tbx16,tbx16l",tbx16|tbx16l,C,,,stage_first_filename,exact,1.0,1,731.0,GENE12_tbx16;tbx16l_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE12,1,3,,2026-02-26,crispant,1-cell,,24hpf,1.0,,46079,24.0
3fe55b0628ede128,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_D_tbxta.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_D_tbxta.jpg,24hpf_D_tbxta.jpg,24hpf_D_tbxta,.jpg,371200,2026-02-27 22:10:54.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,tbxta,tbxta,D,,,stage_first_filename,exact,1.0,1,732.0,GENE12_tbxta_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE12,1,3,,2026-02-26,crispant,1-cell,,24hpf,1.0,,46079,24.0
978c0543a3588303,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_E_tbxtb.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_E_tbxtb.jpg,24hpf_E_tbxtb.jpg,24hpf_E_tbxtb,.jpg,334642,2026-02-27 22:11:33.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,tbxtb,tbxtb,E,,,stage_first_filename,exact,1.0,1,733.0,GENE12_tbxtb_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE12,1,3,,2026-02-26,crispant,1-cell,,24hpf,1.0,,46079,24.0
463eeb98cdc7c17d,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_F_tbxta,tbxtb.jpg","genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_F_tbxta,tbxtb.jpg","24hpf_F_tbxta,tbxtb.jpg","24hpf_F_tbxta,tbxtb",.jpg,412793,2026-02-27 22:12:00.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,"tbxta,tbxtb",tbxta|tbxtb,F,,,stage_first_filename,exact,1.0,1,734.0,GENE12_tbxta;tbxtb_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE12,1,3,,2026-02-26,crispant,1-cell,,24hpf,1.0,,46079,24.0
810537f820a38285,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_G_ctrl-inj.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/24hpf_G_ctrl-inj.jpg,24hpf_G_ctrl-inj.jpg,24hpf_G_ctrl-inj,.jpg,333490,2026-02-27 22:12:10.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,ctrl-inj,ctrl|inj,G,,,stage_first_filename,unmatched_condition,0.3157894736842105,2,,,,,,,,,,,,,,,,,,
8774ba265f87249e,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/48hpf_A_tbx16.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/48hpf_A_tbx16.jpg,48hpf_A_tbx16.jpg,48hpf_A_tbx16,.jpg,283863,2026-02-27 22:12:40.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,tbx16,tbx16,A,,,stage_first_filename,exact,1.0,1,735.0,GENE12_tbx16_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE12,1,4,,2026-02-27,crispant,1-cell,,48hpf,1.0,,46080,48.0
a6e304675002406e,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/48hpf_B_tbx16l.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/48hpf_B_tbx16l.jpg,48hpf_B_tbx16l.jpg,48hpf_B_tbx16l,.jpg,264630,2026-02-27 22:16:21.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,tbx16l,tbx16l,B,,,stage_first_filename,exact,1.0,1,736.0,GENE12_tbx16l_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE12,1,4,,2026-02-27,crispant,1-cell,,48hpf,1.0,,46080,48.0
0a1b52ce187bf0fe,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/48hpf_C_tbx16,tbx16l.jpg","genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/48hpf_C_tbx16,tbx16l.jpg","48hpf_C_tbx16,tbx16l.jpg","48hpf_C_tbx16,tbx16l",.jpg,329080,2026-02-27 22:19:27.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,"tbx16,tbx16l",tbx16|tbx16l,C,,,stage_first_filename,exact,1.0,1,737.0,GENE12_tbx16;tbx16l_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE12,1,4,,2026-02-27,crispant,1-cell,,48hpf,1.0,,46080,48.0
4a1467f8a59e15ce,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/48hpf_D_tbxta.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/48hpf_D_tbxta.jpg,48hpf_D_tbxta.jpg,48hpf_D_tbxta,.jpg,348991,2026-02-27 22:20:31.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,tbxta,tbxta,D,,,stage_first_filename,exact,1.0,1,738.0,GENE12_tbxta_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE12,1,4,,2026-02-27,crispant,1-cell,,48hpf,1.0,,46080,48.0
b66bd01203aaff38,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/48hpf_E_tbxtb.jpg,genetic_perturbations/GENE12/Batch 1: tbx16 | tbx16l | tbxta | tbxtb/images/48hpf_E_tbxtb.jpg,48hpf_E_tbxtb.jpg,48hpf_E_tbxtb,.jpg,279573,2026-02-27 22:22:00.000000000,genetic,GENE12,Batch 1: tbx16 | tbx16l | tbxta | tbxtb,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,tbxtb,tbxtb,E,,,stage_first_filename,exact,1.0,1,739.0,GENE12_tbxtb_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE12,1,4,,2026-02-27,crispant,1-cell,,48hpf,1.0,,46080,48.0
